Run Duration (ms)	Benchmark	Run(#)	CPU Frequency (MHz)	CPU Temperature(C)	Voltage[V]	Power[W]	CPU_CYCLES	BR_MIS_PRED	BR_PRED	MEM_ACCESS	L1I_CACHE	L1D_CACHE_WB
1.001176343	fluidanimate	1	307.2	34	5.072	0.405	154183355	950498	22932581	44307230	58209167	455558
1.501866886	fluidanimate	1	307.2	34	5.072	0.405	154708178	936845	23536141	45720597	59028351	453317
2.004195492	fluidanimate	1	307.2	34	5.072	0.365	154256591	919052	23607764	46038216	59015807	457819
2.504882493	fluidanimate	1	307.2	34	5.072	0.405	152129287	896795	23589214	46237254	58462305	449745
3.00557111	fluidanimate	1	307.2	34	5.072	0.365	154137917	889121	24371722	47920764	59763451	451609
3.506123161	fluidanimate	1	307.2	34	5.072	0.405	154772156	881621	24714656	48697736	60266120	452262
4.006832871	fluidanimate	1	307.2	34	5.072	0.365	152906553	861602	25081531	49665416	60339337	447845
4.507405964	fluidanimate	1	307.2	34	5.072	0.365	163195435	915057	25967539	50569954	63584362	479342
4.818869138	fluidanimate	1	307.2	33.5	5.072	0.405	110877612	715704	18582192	36027931	47861792	328613
0.500390119	fluidanimate	1	307.2	33.5	5.072	0.405	151814473	935114	25816232	51663650	62673917	423448
1.001143894	fluidanimate	1	307.2	34	5.072	0.405	154392252	975916	22805445	44151907	58412427	456431
1.501836781	fluidanimate	1	307.2	34	5.072	0.405	152682626	937347	23173693	45077031	58438813	446071
2.002629827	fluidanimate	1	307.2	33.5	5.072	0.405	153487209	930492	23541909	46028221	59000620	456790
2.503271359	fluidanimate	1	307.2	33.5	5.072	0.405	154682983	925556	23966474	46968596	59686663	463095
3.003851067	fluidanimate	1	307.2	34	5.072	0.405	151391169	890500	24009886	47312818	58950908	447906
3.504547965	fluidanimate	1	307.2	33.5	5.072	0.405	151999818	886244	24224847	47801854	59375046	448018
4.005230383	fluidanimate	1	307.2	33.5	5.072	0.405	154929844	878686	25571185	50780986	61560769	451992
4.505757642	fluidanimate	1	307.2	33.5	5.072	0.365	167030053	965455	25595296	49307008	64079726	487177
4.747627208	fluidanimate	1	307.2	33.5	5.072	0.405	83632528	549363	15073787	29748574	38510588	252361
0.50049955	fluidanimate	1	307.2	33.5	5.072	0.405	153091592	926226	25931151	51898390	62824850	445318
1.001253741	fluidanimate	1	307.2	33.5	5.072	0.405	155250456	969518	23028346	44568239	58743471	471276
1.501946213	fluidanimate	1	307.2	33.5	5.072	0.405	154545860	946947	23403181	45545142	59007859	454266
2.002889524	fluidanimate	1	307.2	33.5	5.072	0.405	153552383	923931	23552540	46098395	58891132	450585
2.503447252	fluidanimate	1	307.2	33.5	5.072	0.405	154266108	926272	23923447	46875805	59572376	454374
3.004037481	fluidanimate	1	307.2	33.5	5.072	0.365	153837303	897909	24374159	48057705	59879637	445716
3.504715629	fluidanimate	1	307.2	33.5	5.072	0.405	154384369	894066	24674371	48784903	60322461	445422
4.005350079	fluidanimate	1	307.2	34	5.072	0.365	153559431	871252	25293446	50144899	60848170	445776
4.505881869	fluidanimate	1	307.2	34	5.072	0.365	167942523	969313	25758193	49647871	64380520	487830
4.749396736	fluidanimate	1	307.2	34	5.072	0.405	85342501	551181	15138820	29886186	38675393	254177
0.500298868	fluidanimate	1	403.2	34	5.072	0.526	202000056	1213732	32867116	65213016	80670698	576776
1.000791699	fluidanimate	1	403.2	34	5.072	0.486	201966620	1230092	29996818	58145251	76082998	590389
1.501335416	fluidanimate	1	403.2	34	5.072	0.486	200773673	1183869	30376821	59364530	76161876	592119
2.001895905	fluidanimate	1	403.2	33.5	5.072	0.486	200734626	1166696	30752161	60304824	76582614	595927
2.502355141	fluidanimate	1	403.2	34	5.064	0.486	202436426	1151511	32048534	63234215	78455566	589995
3.002853129	fluidanimate	1	403.2	34	5.072	0.446	202667060	1132456	32624353	64599454	79237725	588689
3.503464661	fluidanimate	1	403.2	34	5.072	0.446	217546767	1216034	33051004	64105084	82343989	641259
3.663475573	fluidanimate	1	403.2	34	5.072	0.486	67977202	465638	12951940	25465037	32801557	196379
0.500328712	fluidanimate	1	403.2	33.5	5.072	0.486	201820626	1203610	32800203	65017156	80351685	572312
1.000988422	fluidanimate	1	403.2	33.5	5.072	0.486	202662986	1223246	30202040	58580396	76358868	590898
1.501584172	fluidanimate	1	403.2	34	5.072	0.446	201771786	1188409	30749115	60052871	76736589	585310
2.002143724	fluidanimate	1	403.2	34	5.072	0.446	202659434	1179777	31307244	61275757	77584007	586779
2.502597283	fluidanimate	1	403.2	33.5	5.072	0.486	201464717	1141077	31973429	63067991	78008302	578273
3.003265326	fluidanimate	1	403.2	34	5.064	0.486	200911899	1123305	32418401	64126427	78473526	571536
3.503708417	fluidanimate	1	403.2	33.5	5.072	0.446	217396930	1213658	33218166	64328365	82481803	630413
3.664113193	fluidanimate	1	403.2	33.5	5.072	0.446	71406019	476134	13456159	26590191	34109612	211019
0.50030892	fluidanimate	1	403.2	33.5	5.072	0.446	201765908	1211374	32877041	65139239	80372373	574135
1.000903316	fluidanimate	1	403.2	34	5.072	0.486	202195843	1232790	30206694	58467372	76133328	589627
1.5014999	fluidanimate	1	403.2	33.5	5.072	0.486	200895530	1189204	30620239	59725320	76224803	588007
2.001954032	fluidanimate	1	403.2	33.5	5.072	0.486	201416991	1174920	30912999	60449767	76667696	580608
2.50273312	fluidanimate	1	403.2	33.5	5.072	0.486	202250471	1156200	32238014	63426437	78481536	575570
3.003171627	fluidanimate	1	403.2	33.5	5.064	0.486	201618297	1134522	32389193	63979860	78362054	569345
3.504509791	fluidanimate	1	403.2	33.5	5.072	0.486	215227805	1211867	33448872	64812597	82410771	616279
3.688327182	fluidanimate	1	403.2	33.5	5.072	0.446	83217346	546056	14935531	29294645	37997107	242958
0.500265742	fluidanimate	1	518.4	33.5	5.064	0.567	260237117	1522526	40797068	80438923	100519342	713882
1.00067456	fluidanimate	1	518.4	33	5.064	0.567	258560757	1512944	38564467	74892329	96744054	723773
1.501051659	fluidanimate	1	518.4	33.5	5.064	0.567	261252946	1494508	39298418	76737635	97850354	730999
2.001431831	fluidanimate	1	518.4	33.5	5.064	0.567	256801735	1424548	40041105	78756609	97805162	708160
2.501797315	fluidanimate	1	518.4	33.5	5.064	0.567	259603595	1409106	41848749	82841013	100547900	709236
2.874505505	fluidanimate	1	518.4	33.5	5.064	0.567	216353495	1274048	34289489	66168635	86909654	617869
0.500254596	fluidanimate	1	518.4	33.5	5.064	0.567	259527067	1542551	41001262	80948664	100975058	713727
1.000786126	fluidanimate	1	518.4	33.5	5.064	0.567	261033220	1539703	38877632	75543855	97526760	732093
1.501163797	fluidanimate	1	518.4	33.5	5.064	0.567	260444463	1501406	39299494	76876556	97701900	727766
2.001533709	fluidanimate	1	518.4	33.5	5.064	0.567	259519686	1460449	40668675	80095435	99183034	718504
2.502034352	fluidanimate	1	518.4	33.5	5.064	0.567	259221932	1410159	41752935	82700753	100329019	709362
2.872748065	fluidanimate	1	518.4	33.5	5.064	0.607	215689080	1278651	34307702	66296036	86838866	617451
0.500349807	fluidanimate	1	518.4	33	5.064	0.567	258312180	1551911	40682210	80406971	100748413	716213
1.000873211	fluidanimate	1	518.4	33.5	5.064	0.567	261167100	1547847	38834230	75649303	97730132	745938
1.501321093	fluidanimate	1	518.4	33.5	5.064	0.567	260223522	1511956	39209534	76772394	97766562	735452
2.001691421	fluidanimate	1	518.4	33.5	5.064	0.567	259844577	1465937	40546118	80022443	99288520	723984
2.502165762	fluidanimate	1	518.4	33.5	5.064	0.567	260867482	1443149	42421575	83898777	101799007	726995
2.840087721	fluidanimate	1	518.4	33.5	5.064	0.607	200609932	1190193	31397672	60858464	80563185	580001
0.50022246	fluidanimate	1	614.4	33.5	5.064	0.607	305696973	1784790	47015386	92564253	116488460	842672
1.000595288	fluidanimate	1	614.4	33.5	5.064	0.648	307061524	1755315	45156823	87871228	113252547	858098
1.500982075	fluidanimate	1	614.4	33.5	5.064	0.648	306082415	1706916	46388350	91043486	114645269	844638
2.001328548	fluidanimate	1	614.4	33.5	5.064	0.648	306419112	1669272	47892736	94567536	116481629	844258
2.461963875	fluidanimate	1	614.4	33.5	5.064	0.648	307219551	1745845	48552590	94563389	121147494	859948
0.500235481	fluidanimate	1	614.4	34	5.064	0.607	307081095	1780988	47413015	93211755	117088959	845084
1.000615392	fluidanimate	1	614.4	33.5	5.064	0.648	307446381	1768800	45560829	88666398	113806510	862358
1.50095499	fluidanimate	1	614.4	34	5.064	0.648	306814709	1708704	46561181	91276301	114837083	862723
2.001370423	fluidanimate	1	614.4	33.5	5.064	0.647	308300588	1669232	48241702	95163000	116923795	852910
2.466296118	fluidanimate	1	614.4	34	5.064	0.648	307612388	1759390	48779246	94941980	121564180	868494
0.500223241	fluidanimate	1	614.4	33.5	5.064	0.607	305650499	1804069	47167601	92827120	117022093	822344
1.000599559	fluidanimate	1	614.4	33.5	5.064	0.648	306431413	1772362	45219827	87987572	113384757	844189
1.500952178	fluidanimate	1	614.4	33.5	5.064	0.648	306551384	1718320	46568806	91376840	115092995	838859
2.001283911	fluidanimate	1	614.4	33.5	5.056	0.647	303857867	1676321	47213654	93164654	115026437	818357
2.456047322	fluidanimate	1	614.4	33.5	5.064	0.648	299738419	1723011	47322106	92190439	118302635	836529
0.500204231	fluidanimate	1	710.4	33.5	5.064	0.687	354923647	2049322	53838976	105669418	133514097	953047
1.000628884	fluidanimate	1	710.4	33.5	5.056	0.729	357376002	2018946	52511478	102355667	131164610	973430
1.500934315	fluidanimate	1	710.4	33.5	5.056	0.728	356460644	1934802	54186439	106632244	132869513	956718
2.001241985	fluidanimate	1	710.4	34	5.056	0.729	365964561	1941008	56622740	111182642	137516580	984264
2.139962837	fluidanimate	1	710.4	33.5	5.056	0.729	113515416	697361	18403721	35661637	47421584	318601
0.500281472	fluidanimate	1	710.4	33.5	5.064	0.648	356908772	2066703	54248340	106434870	134515621	991443
1.00071675	fluidanimate	1	710.4	34	5.056	0.687	357671385	2010425	52364772	102066854	130754245	1002029
1.500994629	fluidanimate	1	710.4	33.5	5.056	0.729	356471344	1945815	54254610	106670132	132766060	995201
2.001376937	fluidanimate	1	710.4	33.5	5.056	0.728	366356927	1953241	56612778	111177911	137446916	1010234
2.136364674	fluidanimate	1	710.4	34	5.056	0.728	112342693	732051	18156067	35321570	47541114	311852
0.500205949	fluidanimate	1	710.4	33.5	5.064	0.687	358015263	2061604	54295994	106540573	134514439	963514
1.000622477	fluidanimate	1	710.4	33.5	5.056	0.728	355863368	1998667	51994872	101250541	129756859	963705
1.50092671	fluidanimate	1	710.4	33.5	5.056	0.728	355695316	1947472	53974500	106126323	132123870	948929
2.0013348	fluidanimate	1	710.4	34	5.056	0.728	364425279	1940791	56165565	110299253	136252948	971640
2.140100913	fluidanimate	1	710.4	33	5.056	0.728	115286088	698490	18557438	35845739	47821598	320720
0.500178501	fluidanimate	1	921.6	33.5	5.056	0.768	461950242	2595432	67668683	132387286	168089478	1216050
1.000542944	fluidanimate	1	921.6	34	5.056	0.849	462504154	2499273	66834080	130613235	165667348	1231481
1.500890512	fluidanimate	1	921.6	34	5.048	0.888	462395672	2422967	70411263	138490066	169991931	1210791
1.694411634	fluidanimate	1	921.6	34	5.056	0.889	202920802	1139349	30423024	58991340	77761532	547948
0.500184595	fluidanimate	1	921.6	33.5	5.056	0.768	462302326	2593817	67794180	132802352	168347516	1217050
1.000536277	fluidanimate	1	921.6	33.5	5.056	0.889	460623978	2496236	66559529	130273857	164885713	1227538
1.500794415	fluidanimate	1	921.6	34	5.056	0.889	458758443	2410953	69804644	137425254	168645211	1211648
1.696672107	fluidanimate	1	921.6	34	5.048	0.889	198222293	1117356	29862122	57965922	76367210	540020
0.500249023	fluidanimate	1	921.6	34	5.056	0.808	462326200	2595834	67458837	132184976	168328996	1202548
1.000527839	fluidanimate	1	921.6	34	5.056	0.849	462458362	2505862	67016747	131141633	166542413	1204257
1.500851135	fluidanimate	1	921.6	34	5.056	0.889	443569770	2323549	67339210	132762776	163324031	1139863
1.694291891	fluidanimate	1	921.6	34	5.048	0.888	203552787	1160500	30562722	59206173	78437092	553721
0.500171938	fluidanimate	1	1036.8	34	5.056	0.808	518845444	2846427	74072569	145015739	184564270	1334992
1.000452108	fluidanimate	1	1036.8	34	5.048	0.969	516458888	2736030	73483876	144072001	182148386	1337333
1.500863375	fluidanimate	1	1036.8	33.5	5.048	0.969	539119354	2716118	78584342	153484982	191533337	1431627
1.543606367	fluidanimate	1	1036.8	34	5.048	0.969	47322790	372954	8439808	17047131	23161159	97377
0.500201105	fluidanimate	1	1036.8	34	5.056	0.768	517787589	2850646	74338207	145523698	185096666	1325875
1.000523776	fluidanimate	1	1036.8	34	5.048	0.928	520295480	2736751	74302996	145608469	183741679	1345346
1.500762956	fluidanimate	1	1036.8	34.5	5.048	0.969	543875434	2936811	81557914	160011982	202114285	1401529
1.515784059	fluidanimate	1	1036.8	34	5.048	0.969	18230165	80688	2358739	4620857	5950223	59204
0.500233659	fluidanimate	1	1036.8	34	5.056	0.849	520561162	2848082	74748829	146334736	185600040	1348408
1.000504766	fluidanimate	1	1036.8	34.5	5.048	0.928	520082947	2737926	74589235	146079041	183851056	1359522
1.500776863	fluidanimate	1	1036.8	34	5.048	0.969	545449671	2907024	81506015	159213251	201195660	1420601
1.520092396	fluidanimate	1	1036.8	34.5	5.048	0.969	22823538	82089	3678415	7742202	8222183	70141
0.500167511	fluidanimate	1	1132.8	34	5.056	0.889	550610586	2993691	78237626	153130047	194468468	1400325
1.000426743	fluidanimate	1	1132.8	34	5.048	1.009	553032722	2870684	78407082	153700112	193039161	1421028
1.461060509	fluidanimate	1	1132.8	34.5	5.048	1.009	531648047	2779771	78782423	154249209	193983681	1384555
0.500165896	fluidanimate	1	1132.8	34	5.056	0.808	552581813	3003005	78460682	153641964	195280698	1396523
1.000431014	fluidanimate	1	1132.8	34	5.048	0.969	551348306	2860300	78449123	154033135	193324286	1397849
1.447896483	fluidanimate	1	1132.8	34	5.048	1.009	517630496	2762874	76823309	150682314	190373006	1326490
0.500164647	fluidanimate	1	1132.8	34	5.056	0.849	552562747	3007611	78654109	153960728	195298484	1429205
1.000511589	fluidanimate	1	1132.8	34	5.048	1.009	548141402	2861247	78193269	153333309	192502731	1430294
1.453037184	fluidanimate	1	1132.8	34.5	5.048	1.009	526271027	2799545	78437012	153635287	193797474	1378010
0.500164074	fluidanimate	1	1224	34	5.048	1.049	600556192	3189432	84558953	165194645	209486104	1569311
1.000765085	fluidanimate	1	1224	35	5.048	1.171	603785817	3079893	85809501	168192076	210075306	1578174
1.348618437	fluidanimate	1	1224	34.5	5.04	1.169	444376914	2302978	65567006	127942954	161552720	1157266
0.500154386	fluidanimate	1	1224	34.5	5.048	1.009	603073462	3210830	84605033	165196582	209882733	1531802
1.000407628	fluidanimate	1	1224	34.5	5.048	1.13	600583897	3064834	84998787	166588781	208476327	1527311
1.354363112	fluidanimate	1	1224	35	5.04	1.169	452935323	2331491	66555002	129858453	163984490	1160387
0.500169022	fluidanimate	1	1224	34.5	5.048	1.009	602174507	3225440	84173198	164668279	209434018	1516761
1.000427785	fluidanimate	1	1224	35	5.048	1.13	604868854	3106899	85539623	168008040	210250181	1514420
1.336133543	fluidanimate	1	1224	35	5.04	1.169	431417128	2245130	63337270	123698651	156547750	1097289
0.500152458	fluidanimate	1	1428	35.5	5.04	1.29	703061301	3634423	95606637	186903687	237484101	1736764
1.000397784	fluidanimate	1	1428	35.5	5.032	1.449	706856838	3450890	98893425	194563215	240479534	1749738
1.178959888	fluidanimate	1	1428	35.5	5.032	1.489	278494668	1456528	39604488	76692423	99603708	706204
0.500148656	fluidanimate	1	1428	35	5.04	1.209	702051437	3659025	95207064	186335127	237380133	1725147
1.000388356	fluidanimate	1	1428	35	5.032	1.449	697035965	3438478	97096423	191215377	237414731	1719688
1.18968578	fluidanimate	1	1428	35.5	5.032	1.489	292633360	1516132	41321869	80116968	103833495	734213
0.500158761	fluidanimate	1	1428	35.5	5.04	1.249	704574803	3657232	96247999	188244987	238928957	1760648
1.000385076	fluidanimate	1	1428	36	5.032	1.489	703998431	3477811	98415763	193735850	239666867	1742007
1.184383096	fluidanimate	1	1428	35.5	5.032	1.529	280143333	1465021	39580499	76729142	99708647	710453
0.500213657	fluidanimate	1	1479	35	5.032	1.368	727992288	3751131	98420075	192524438	245153794	1783838
1.000447628	fluidanimate	1	1479	35.5	5.032	1.569	729779985	3550721	101334167	199766996	247209397	1775269
1.150264537	fluidanimate	1	1479	35.5	5.024	1.607	239869509	1326037	33912109	65661035	87422036	594973
0.500193241	fluidanimate	1	1479	35.5	5.032	1.328	720751100	3723402	97596835	191115732	242638117	1801318
1.00042518	fluidanimate	1	1479	35.5	5.032	1.569	724883771	3508184	100708262	198624422	244847193	1800617
1.157625815	fluidanimate	1	1479	36	5.032	1.61	251668363	1317574	35650396	68906285	89939350	639341
0.500148918	fluidanimate	1	1479	35.5	5.04	1.33	730691195	3738464	99218695	193987785	246250511	1813522
1.000431276	fluidanimate	1	1479	35.5	5.032	1.569	733007133	3559162	102956338	202664511	249589430	1820480
1.146359911	fluidanimate	1	1479	36	5.032	1.61	234391989	1240350	32316328	62541300	83706056	592645
0.50133702	freqmine	1	102	34.5	5.08	0.243	48685549	275908	11008335	23398011	24171896	122483
1.003754848	freqmine	1	102	34.5	5.08	0.203	49577028	334050	6990766	13478006	18498310	155631
1.505334478	freqmine	1	102	35	5.08	0.203	50442543	332330	7176004	13816388	18883509	156207
2.007798244	freqmine	1	102	34.5	5.08	0.203	50203278	334041	7262827	14008086	18935585	156208
2.509563035	freqmine	1	102	34.5	5.08	0.203	51706108	335569	7643677	14816252	19753883	158558
3.011567988	freqmine	1	102	34.5	5.08	0.202	50448583	327395	7595860	14838456	19391949	157780
3.513336061	freqmine	1	102	35	5.08	0.203	50788002	328808	7521717	14589905	19362341	157094
4.014786781	freqmine	1	102	34.5	5.08	0.203	49679891	317511	7590307	14897107	19196368	152624
4.516916685	freqmine	1	102	35	5.08	0.203	50554117	320743	7664571	14862971	19455365	153264
5.018559754	freqmine	1	102	35	5.08	0.203	50377889	316048	7673692	15050214	19467331	154075
5.520477049	freqmine	1	102	34.5	5.08	0.203	50063675	320342	7795939	15304592	19578850	154798
6.02210866	freqmine	1	102	34.5	5.08	0.203	51266559	318619	7857256	15357061	19863654	156889
6.524186687	freqmine	1	102	34.5	5.08	0.203	50788765	314428	7732222	15186566	19590772	155444
7.025950541	freqmine	1	102	34.5	5.08	0.203	51532871	322524	8022686	15832392	20126573	156894
7.529366571	freqmine	1	102	34.5	5.08	0.203	50275819	312649	7759068	15267576	19585406	153426
8.030782811	freqmine	1	102	34.5	5.08	0.203	50777448	315114	8056511	15841950	20006744	154228
8.532575832	freqmine	1	102	34.5	5.08	0.203	49421734	305759	7753880	15323800	19375883	150589
9.034279163	freqmine	1	102	34.5	5.08	0.203	51003824	309598	8193041	16194052	20186963	155759
9.53617453	freqmine	1	102	34.5	5.08	0.203	50060139	306382	7906132	15593727	19653522	153635
10.03795312	freqmine	1	102	34.5	5.08	0.203	50554677	307158	8151133	16158430	20086780	152383
10.53975458	freqmine	1	102	34.5	5.08	0.203	51595424	312671	8371332	16560495	20541304	155447
11.04110796	freqmine	1	102	34.5	5.08	0.203	50593309	309051	8059411	15960661	19962632	156257
11.54286686	freqmine	1	102	34.5	5.08	0.162	49939844	299343	8115469	16135497	19904962	150404
12.04647779	freqmine	1	102	35	5.08	0.162	51065964	305312	8486094	16859416	20552728	152249
12.54865254	freqmine	1	102	34.5	5.08	0.162	50882826	300708	8530300	16884747	20602361	151820
13.05033566	freqmine	1	102	34.5	5.08	0.162	51752808	305771	8928998	17489542	21257055	155088
13.55207306	freqmine	1	102	34.5	5.08	0.162	52092295	314430	8256883	16347746	20669520	157988
14.05373904	freqmine	1	102	34.5	5.08	0.203	62491497	387035	8319299	15468798	22535965	191999
14.5556641	freqmine	1	102	34	5.08	0.162	57748077	558528	11102216	16836183	25027250	225070
14.61573659	freqmine	1	102	34.5	5.08	0.162	6320178	33403	882996	1699037	2274770	23467
0.500927634	freqmine	1	102	34.5	5.08	0.243	50946550	281516	11390680	24115358	25116025	127512
1.003369265	freqmine	1	102	34	5.08	0.203	50685174	342063	7141211	13774008	18969203	160134
1.504923738	freqmine	1	102	34.5	5.08	0.203	50522153	344967	7287466	14097987	19135166	157494
2.006372271	freqmine	1	102	34	5.08	0.203	51247413	342055	7455228	14390586	19475527	158859
2.508598792	freqmine	1	102	34	5.08	0.203	50163835	336660	7461239	14561317	19270899	155155
3.010424626	freqmine	1	102	34.5	5.08	0.203	50374669	332090	7563855	14808538	19415367	154753
3.512580573	freqmine	1	102	34.5	5.08	0.203	50394237	329444	7513647	14617097	19350775	155241
4.014431043	freqmine	1	102	34.5	5.08	0.203	51404757	332093	7772282	15181459	19867531	156550
4.516093331	freqmine	1	102	34.5	5.08	0.203	50499200	324034	7692648	15117692	19569877	155479
5.017904634	freqmine	1	102	34.5	5.08	0.203	50478741	322652	7812611	15396419	19690994	156739
5.519841616	freqmine	1	102	34.5	5.08	0.203	50218804	324811	7652569	14997972	19491517	155576
6.021573906	freqmine	1	102	34	5.08	0.203	50964498	322126	7767965	15278548	19724372	159348
6.523683237	freqmine	1	102	34.5	5.08	0.203	51344729	324026	7911594	15592097	19940650	156070
7.025439955	freqmine	1	102	34.5	5.08	0.203	51131738	327674	7874439	15458284	19925471	157278
7.527398657	freqmine	1	102	34.5	5.08	0.203	51224807	315283	7895921	15619311	19905602	158700
8.029148968	freqmine	1	102	34.5	5.08	0.203	50736733	317596	7997350	15770222	19933054	155404
8.532828859	freqmine	1	102	34	5.08	0.203	50542334	311100	8092107	16039478	20006261	153114
9.034861156	freqmine	1	102	34	5.08	0.203	50990767	309338	8181494	16238926	20177492	155261
9.536606468	freqmine	1	102	34.5	5.08	0.203	50808772	310563	8083531	16039353	20025663	153441
10.03838918	freqmine	1	102	34	5.08	0.203	51451493	311806	8147588	16132260	20273424	156398
10.54028746	freqmine	1	102	34	5.08	0.203	50766088	316468	7984462	15776982	19905648	153372
11.04210626	freqmine	1	102	34	5.08	0.203	50392599	301343	8273040	16458641	20191760	148845
11.54377412	freqmine	1	102	34.5	5.08	0.162	50417130	305360	8349714	16644356	20270237	151596
12.04555871	freqmine	1	102	34	5.08	0.162	49620378	301494	8105156	16055963	19845438	149827
12.55907509	freqmine	1	102	34	5.08	0.162	52218763	308799	8670279	17301959	21026090	156182
13.06091369	freqmine	1	102	34	5.08	0.162	50964874	320004	8264149	15778359	20305689	159464
13.56336027	freqmine	1	102	34	5.08	0.162	54546628	326175	8835632	17676472	21898536	162989
14.06495073	freqmine	1	102	34	5.08	0.162	66284784	401741	8430750	15686713	23427302	206629
14.43777106	freqmine	1	102	34	5.08	0.162	39815907	432094	8938120	12785592	18636254	172480
0.500954926	freqmine	1	102	34	5.08	0.203	48633528	271264	11024278	23407559	24208505	125636
1.003310305	freqmine	1	102	34.5	5.08	0.203	49108268	328312	7012847	13480253	18454453	157154
1.504726493	freqmine	1	102	34	5.08	0.203	51022635	330931	7330297	14116417	19170208	162228
2.00672603	freqmine	1	102	34	5.08	0.203	51422131	332962	7516162	14471131	19473284	162855
2.508478633	freqmine	1	102	34	5.08	0.203	49312088	325668	7338997	14223496	18877127	156619
3.010287956	freqmine	1	102	34.5	5.08	0.203	50202627	323710	7554789	14722475	19321800	157828
3.512089987	freqmine	1	102	34	5.08	0.203	50834056	324076	7639130	14823476	19501828	159986
4.013566438	freqmine	1	102	34	5.08	0.203	50548061	315280	7687777	15018581	19491275	157211
4.516923716	freqmine	1	102	34	5.08	0.203	50695870	317092	7649112	14958252	19477912	159871
5.01886872	freqmine	1	102	34	5.08	0.203	50624470	317498	7856785	15408437	19730502	158937
5.5207007	freqmine	1	102	34	5.08	0.203	49793009	310793	7637686	14967765	19309723	158205
6.022776957	freqmine	1	102	34	5.08	0.203	51103765	319472	7844864	15368792	19808046	162098
6.528112514	freqmine	1	102	34	5.08	0.203	49638336	310879	7608520	14983159	19272029	158590
7.030167781	freqmine	1	102	34	5.08	0.203	50832139	310676	7752866	15170498	19551814	159149
7.532953691	freqmine	1	102	34	5.08	0.203	51104970	313062	8012501	15730218	19981660	159541
8.034881559	freqmine	1	102	34.5	5.08	0.203	49085108	302851	7598022	14961465	19097759	154413
8.536656454	freqmine	1	102	34	5.08	0.203	50960615	306911	8140189	16072660	20118317	159783
9.038600572	freqmine	1	102	34	5.08	0.203	48974698	288683	7860269	15574760	19373067	152108
9.543191631	freqmine	1	102	34	5.08	0.203	50599813	306259	8023698	15858196	19863180	159011
10.04462746	freqmine	1	102	34.5	5.08	0.203	51132833	306424	8260334	16363184	20268111	159811
10.54649985	freqmine	1	102	34	5.08	0.203	50076079	304725	7919520	15583920	19684473	154532
11.04829287	freqmine	1	102	34	5.08	0.203	50479910	298298	8091302	16012649	19925239	156657
11.55041434	freqmine	1	102	34	5.08	0.202	49879413	295064	8189291	16255731	19915899	155808
12.05231356	freqmine	1	102	34	5.08	0.162	50397177	297752	8148245	16127465	19999133	157789
12.55410679	freqmine	1	102	34	5.08	0.162	50714533	297414	8409015	16709164	20377133	160399
13.05583544	freqmine	1	102	34	5.08	0.162	49906929	286538	8422856	16750489	20225920	154214
13.55816113	freqmine	1	102	34	5.08	0.162	51364016	337691	7958404	14865604	20045009	169553
14.05966367	freqmine	1	102	34	5.08	0.162	59341302	332476	9230487	18400327	23170932	180356
14.56279094	freqmine	1	102	34	5.08	0.162	63434129	610791	9289829	14410068	23689127	183980
14.79837806	freqmine	1	102	34	5.08	0.162	26328210	124699	6053807	10214518	12560398	147099
0.500743776	freqmine	1	204	34	5.08	0.325	103091598	614793	18874761	38407078	44622179	291868
1.001952667	freqmine	1	204	34	5.08	0.284	102971233	663614	15036277	28944684	38981960	309947
1.502902907	freqmine	1	204	34.5	5.08	0.284	103487808	660440	15653647	30388413	39848811	314507
2.003860646	freqmine	1	204	34	5.08	0.284	103160046	646562	15726478	30635998	39892003	306958
2.504848907	freqmine	1	204	34	5.08	0.284	103673544	635284	16060864	31545153	40253979	311582
3.00585196	freqmine	1	204	34	5.08	0.284	101475091	634189	15653405	30573499	39411429	303636
3.506761157	freqmine	1	204	34	5.08	0.284	102605942	625791	15775484	30929559	39693428	308136
4.007739939	freqmine	1	204	34	5.08	0.284	103126637	619326	16425443	32397352	40593614	305954
4.508640541	freqmine	1	204	34	5.08	0.284	102476353	605611	16521493	32572933	40567776	301237
5.00960375	freqmine	1	204	34	5.08	0.284	101633031	600299	16347307	32378720	40168202	305097
5.510512217	freqmine	1	204	34	5.08	0.284	102992455	605541	16851138	33300023	41051503	300117
6.011450165	freqmine	1	204	34	5.08	0.284	102632259	595206	17200178	34091445	41446906	299212
6.51239806	freqmine	1	204	34	5.08	0.284	103335944	608528	17123451	33580293	41612291	301269
7.014643696	freqmine	1	204	34	5.08	0.284	122188207	924496	19528480	32433033	48134737	419235
7.019265166	freqmine	1	204	34	5.08	0.284	810200	2789	143449	281259	310364	4657
0.500561688	freqmine	1	204	33.5	5.072	0.324	99856959	607319	18288999	37312730	43321718	279956
1.003417652	freqmine	1	204	33.5	5.072	0.324	102700869	666253	14871959	28555421	38784634	313325
1.504400183	freqmine	1	204	33.5	5.072	0.284	100335507	645253	15118608	29437146	38658991	302287
2.006891972	freqmine	1	204	33.5	5.072	0.284	102439967	641198	15461858	30101377	39307312	310709
2.507846482	freqmine	1	204	33.5	5.072	0.284	102319025	629560	15656134	30656358	39541580	306984
3.008796513	freqmine	1	204	33.5	5.072	0.284	100632550	619993	15478747	30236441	38973324	302248
3.509904308	freqmine	1	204	33.5	5.072	0.284	101831576	618759	15590509	30572410	39315107	307530
