Run Duration (ms)	Benchmark	CPU Frequency (MHz)	CPU Temperature(C)	Voltage[V]	Power[W]	CPU_CYCLES	L1D_CACHE	INST_RETIRED	BUS_CYCLES	L1I_CACHE	BR_PRED
7.025578346	streamcluster	102.0	37.0	5.072	0.203	50212052	15385885	36697822	50229939	19615651	7832477
7.527885395	streamcluster	102.0	37.0	5.08	0.203	52274651	15824963	37813997	52256113	20273216	8072188
8.029403626	streamcluster	102.0	37.0	5.08	0.203	50290083	15575947	37148640	50309945	19743384	7910386
8.531332647	streamcluster	102.0	36.5	5.08	0.203	50104028	15616207	37245532	50102682	19680662	7916110
9.033124634	streamcluster	102.0	36.5	5.08	0.203	50891915	15967422	38118699	50891116	20039926	8098162
9.535366161	streamcluster	102.0	36.5	5.08	0.203	51157548	16002355	38269089	51157629	20121376	8138336
10.037088407	streamcluster	102.0	36.5	5.08	0.203	50155846	16060453	38285971	50156529	19905271	8110223
10.539202483	streamcluster	102.0	36.5	5.08	0.203	50839334	15988988	38139048	50837433	20036619	8096515
11.040979314	streamcluster	102.0	36.5	5.064	0.202	50517100	15756566	37637035	50516374	19827583	8008201
11.542891303	streamcluster	102.0	36.5	5.064	0.202	51008099	16741038	39908166	51007979	20423511	8406186
12.044531776	streamcluster	102.0	36.5	5.072	0.162	50562769	16571766	39647439	50543927	20355078	8383257
12.546569132	streamcluster	102.0	36.5	5.08	0.162	51300550	16733012	39877787	51319107	20474108	8403973
13.048057155	streamcluster	102.0	36.5	5.072	0.162	51943477	18337782	44288903	51944547	21787889	9350590
13.552699094	streamcluster	102.0	36.5	5.072	0.202	51036046	15954934	38265494	51034819	20306224	8123552
14.054440246	streamcluster	102.0	36.5	5.072	0.162	65303969	16348159	39766533	65303917	23398486	8666985
14.333617162	streamcluster	102.0	36.5	5.08	0.162	38150817	10003377	24204286	38130733	13869851	5225381
0.500548525	streamcluster	204.0	36.5	5.072	0.324	102987267	38462306	91591442	103007550	44630698	18973490
1.001653311	streamcluster	204.0	36.5	5.072	0.284	102933844	28849645	69315970	102933374	38900477	15081806
1.502569291	streamcluster	204.0	36.5	5.072	0.284	103636284	30294424	72637586	103634626	39774204	15681411
2.003340997	streamcluster	204.0	36.5	5.072	0.284	102298066	30398463	72937787	102297935	39547689	15707918
2.504297082	streamcluster	204.0	36.5	5.072	0.284	103118247	31238364	74729188	103117372	39999617	16013543
3.005408795	streamcluster	204.0	36.5	5.072	0.284	103487811	31177075	74670879	103487633	40028171	16000336
3.506338473	streamcluster	204.0	36.5	5.072	0.284	102883569	31104021	74544092	102881274	39912416	15985004
4.007104606	streamcluster	204.0	36.5	5.072	0.284	101747770	31732777	75963042	101748311	39903332	16183666
4.507882927	streamcluster	204.0	36.5	5.072	0.284	100382238	31854017	76202531	100381315	39624455	16190396
5.008857763	streamcluster	204.0	36.5	5.072	0.284	101848252	31974867	76342984	101847248	39915005	16232509
5.516000845	streamcluster	204.0	36.5	5.072	0.284	103885274	33468497	80098742	103884423	41261431	16976911
6.016960159	streamcluster	204.0	36.5	5.072	0.284	103802654	34258686	82026154	103801718	41661392	17345527
6.518206301	streamcluster	204.0	36.5	5.072	0.324	102537408	34403822	82772263	102536803	41938429	17528716
6.906664593	streamcluster	204.0	36.5	5.072	0.284	102547976	26195051	63733437	102528433	36933653	13866955
0.500729205	streamcluster	204.0	36.5	5.072	0.324	100877996	37644091	89484159	100897245	43722907	18524264
1.001765448	streamcluster	204.0	36.5	5.072	0.284	102154873	28480862	68276389	102134357	38554544	14847633
1.502537050	streamcluster	204.0	36.5	5.072	0.284	102549537	29868599	71340374	102568978	39200170	15403029
2.003297402	streamcluster	204.0	36.5	5.072	0.324	100595858	29747485	71213385	100594468	38739394	15324257
2.504273591	streamcluster	204.0	36.5	5.072	0.284	102828781	30902674	73758808	102828803	39657687	15800808
3.005050975	streamcluster	204.0	36.5	5.072	0.324	102037559	30484389	72840222	102036447	39298800	15632277
3.506104666	streamcluster	204.0	36.5	5.072	0.284	101504453	30543716	72907624	101503815	39150615	15606683
4.007047157	streamcluster	204.0	36.5	5.072	0.324	103012462	31955512	76355066	103011274	40312499	16275335
4.508000690	streamcluster	204.0	36.5	5.072	0.284	101781332	32133446	76707473	101782038	39976725	16293526
5.008977087	streamcluster	204.0	36.5	5.072	0.284	101548630	31885960	76116040	101545694	39827631	16190624
5.510037133	streamcluster	204.0	36.5	5.072	0.284	102425534	32907639	78516289	102406770	40463284	16627312
6.011007385	streamcluster	204.0	37.0	5.072	0.284	102802091	33453647	79856943	102821293	40950036	16900175
6.511986855	streamcluster	204.0	36.5	5.072	0.324	103020975	35046130	84287213	103020404	42279387	17801856
6.905190032	streamcluster	204.0	36.5	5.072	0.284	106191441	27089634	65810073	106171004	38155752	14305560
0.500535347	streamcluster	204.0	36.5	5.072	0.324	101977596	37737843	89789886	101996078	43920137	18595037
1.001677321	streamcluster	204.0	36.5	5.072	0.324	102677662	28597830	68650975	102678520	38740804	14942748
1.502630177	streamcluster	204.0	36.5	5.072	0.284	102430325	30090314	71982265	102428240	39466833	15540364
2.003537042	streamcluster	204.0	36.5	5.072	0.284	103232265	30410518	72844848	103231372	39703541	15694567
2.507361048	streamcluster	204.0	36.0	5.072	0.284	102631289	30838592	73680054	102630709	39619626	15789014
3.008331196	streamcluster	204.0	36.0	5.072	0.284	101835240	30327093	72538830	101834226	39214870	15577757
3.509520202	streamcluster	204.0	36.5	5.072	0.284	102401877	31005870	74090562	102402941	39620177	15850044
4.010520246	streamcluster	204.0	36.0	5.072	0.284	100772722	31265546	74619009	100772648	39393215	15902692
4.511499092	streamcluster	204.0	36.5	5.072	0.324	102122562	31938649	76355135	102119977	40069603	16270621
5.012490647	streamcluster	204.0	36.5	5.072	0.284	101699366	32250346	76908605	101699486	40013624	16330355
5.513567463	streamcluster	204.0	36.0	5.072	0.324	100671413	32305077	77207111	100670405	39931853	16372061
6.014320106	streamcluster	204.0	36.5	5.072	0.284	103074152	33692413	80567823	103053992	41161958	17036110
6.515286348	streamcluster	204.0	36.0	5.072	0.324	101233241	33539078	80744595	101251275	41133522	17127004
6.924960944	streamcluster	204.0	36.0	5.072	0.324	106858340	28087981	68019078	106839025	38951050	14756673
0.500488575	streamcluster	307.2	36.5	5.072	0.405	153036599	51649002	123176876	153055715	62775720	25893167
1.001264761	streamcluster	307.2	36.0	5.064	0.405	151471860	43319664	103768211	151471427	57291979	22468995
1.501845266	streamcluster	307.2	36.5	5.064	0.405	154670089	45417059	108768156	154669160	59038476	23424153
2.002534366	streamcluster	307.2	36.0	5.064	0.405	153613727	45777048	109517559	153611557	58902727	23511125
2.503088308	streamcluster	307.2	36.5	5.064	0.405	153399424	46197940	110480033	153399731	58872560	23644582
3.003658395	streamcluster	307.2	36.5	5.064	0.405	152914750	47731249	114120905	152914396	59641545	24310220
3.504747868	streamcluster	307.2	36.0	5.064	0.405	154669831	48734138	116472285	154668967	60453084	24765910
4.005591347	streamcluster	307.2	36.0	5.064	0.405	155020042	50186855	120008305	155021646	61307604	25400680
4.506327011	streamcluster	307.2	36.5	5.064	0.405	166974769	50242554	121475091	167006152	64515447	26008312
4.604634315	streamcluster	307.2	36.5	5.064	0.405	40523253	10400668	25232639	40466878	14394842	5466608
0.500374719	streamcluster	307.2	36.0	5.072	0.405	152765763	51647674	122981288	152784861	62858542	25851630
1.001202260	streamcluster	307.2	36.5	5.064	0.405	154292722	43969643	105170790	154293425	58317368	22776763
1.501779691	streamcluster	307.2	36.5	5.064	0.405	153869722	45181221	107971849	153867489	58816332	23250714
2.002467907	streamcluster	307.2	36.0	5.072	0.405	153728345	45753803	109229104	153727972	58945062	23446458
2.503044765	streamcluster	307.2	36.0	5.064	0.405	154749006	46625120	111277972	154748461	59575301	23797276
3.003737876	streamcluster	307.2	36.0	5.072	0.405	154341442	48196026	115142445	154339499	60276833	24512502
3.504501145	streamcluster	307.2	36.5	5.064	0.405	155565603	48812232	116341949	155566163	60675082	24716147
4.005051649	streamcluster	307.2	36.5	5.064	0.405	154880829	50300842	120068009	154879436	61372529	25386849
4.505750437	streamcluster	307.2	36.0	5.072	0.405	168398497	49508867	119607757	168396547	64240756	25639006
4.577806442	streamcluster	307.2	36.0	5.064	0.405	29446167	7716446	18682907	29425710	10591673	4042518
0.500363677	streamcluster	307.2	36.0	5.072	0.405	153701219	52142563	124258200	153721394	63181783	26097951
1.000993922	streamcluster	307.2	36.0	5.064	0.405	155598015	44421175	106431765	155596916	58893985	23046226
1.501613230	streamcluster	307.2	36.0	5.064	0.405	153630684	45190236	108147883	153630525	58636598	23262268
2.002285924	streamcluster	307.2	36.0	5.064	0.405	155413901	46573535	111304355	155410632	59737729	23875585
2.504004576	streamcluster	307.2	36.0	5.072	0.405	153985895	46622633	111414032	153986880	59268972	23813286
3.004706437	streamcluster	307.2	36.0	5.072	0.365	154442566	48126885	115046307	154440569	60268200	24502844
3.505380016	streamcluster	307.2	35.5	5.064	0.405	154790924	48752760	116362169	154788806	60492958	24730345
4.005954531	streamcluster	307.2	36.0	5.064	0.405	154779351	50452564	120593674	154781369	61377100	25473411
4.506888897	streamcluster	307.2	35.5	5.064	0.405	175674712	51393378	124233022	175713495	66968184	26652790
4.568032083	streamcluster	307.2	36.0	5.064	0.365	20353430	5681786	13769188	20291942	7432439	2950372
0.500310603	streamcluster	403.2	36.0	5.064	0.486	200839133	64678205	154430434	200858410	80179248	32679766
1.000815273	streamcluster	403.2	35.5	5.064	0.486	201859685	58098068	139049918	201857912	76046953	30017060
1.501371767	streamcluster	403.2	35.5	5.064	0.445	201709078	59735419	142747899	201708551	76632948	30630361
2.001925031	streamcluster	403.2	36.0	5.064	0.486	201958906	60659276	144945510	201957980	77021859	31001731
2.502391315	streamcluster	403.2	36.0	5.064	0.486	201472233	62749429	149890511	201472617	77903302	31840980
3.002989320	streamcluster	403.2	35.5	5.064	0.445	201811336	64241407	153549614	201809316	78889794	32549026
3.503619773	streamcluster	403.2	36.0	5.064	0.486	223461332	65986260	159274013	223493608	84937594	34099769
3.516078456	streamcluster	403.2	36.0	5.064	0.486	6043520	1579411	3839743	5988653	2082489	819910
0.500308989	streamcluster	403.2	35.5	5.064	0.486	200979624	64539581	154087889	201001399	80109474	32639017
1.000873451	streamcluster	403.2	35.5	5.064	0.486	200905512	57922619	138568638	200903204	75777686	29931048
1.501425205	streamcluster	403.2	36.0	5.064	0.486	199831652	59121016	141400465	199829812	75948756	30365634
2.001868676	streamcluster	403.2	36.0	5.064	0.486	202818240	61079401	145965348	202817818	77534822	31221838
2.502430899	streamcluster	403.2	35.5	5.064	0.486	201235667	62822877	150151634	201234677	78078618	31955942
3.003037915	streamcluster	403.2	35.5	5.064	0.486	201195297	63860335	152534820	201172124	78452649	32348466
3.503486646	streamcluster	403.2	36.0	5.064	0.486	223891655	66040264	159518739	223912625	85107417	34139478
3.525290566	streamcluster	403.2	36.0	5.064	0.486	9794866	2919513	6992234	9772636	3640718	1489469
0.500402949	streamcluster	403.2	35.5	5.064	0.486	201039429	64475453	153677355	201058247	80014278	32545098
1.000901733	streamcluster	403.2	35.5	5.064	0.486	202818679	58199176	139091512	202817003	76142832	30034740
1.501494009	streamcluster	403.2	36.0	5.064	0.486	202243094	60025831	143292596	202243630	76903589	30743357
2.002147276	streamcluster	403.2	35.5	5.064	0.486	202301105	60680111	144803218	202328715	77089364	30981870
2.502721686	streamcluster	403.2	35.5	5.064	0.486	202193310	62870809	149969685	202203917	78210255	31902016
3.003147292	streamcluster	403.2	35.5	5.064	0.486	201203138	63902159	152434924	201140173	78400674	32308636
3.503561491	streamcluster	403.2	36.0	5.064	0.486	222498725	65096889	157025424	222497416	84100470	33653578
3.521796226	streamcluster	403.2	35.5	5.064	0.486	8305769	2532063	6020062	8305741	3096624	1274000
0.500276488	streamcluster	518.4	35.5	5.048	0.605	259815050	80808293	193039141	259835506	101224755	41055037
1.000692562	streamcluster	518.4	36.0	5.048	0.566	259257777	74847358	179076763	259256378	97023793	38582310
1.501071605	streamcluster	518.4	35.5	5.048	0.566	259679127	76420005	182682197	259677400	97577768	39164138
2.001452053	streamcluster	518.4	35.5	5.056	0.566	259850013	79274805	189398375	259850402	99023876	40346983
2.501834741	streamcluster	518.4	35.5	5.056	0.566	261251587	82960093	198151122	261248906	101016621	41940227
2.767148936	streamcluster	518.4	35.5	5.064	0.567	161829952	44531378	108152054	161807186	59310506	23347262
0.500248571	streamcluster	518.4	36.0	5.064	0.567	257455281	79923029	190849060	257475247	100404394	40611940
1.000678552	streamcluster	518.4	36.0	5.056	0.566	261013322	75082965	179745029	261012951	97584785	38738102
1.501082491	streamcluster	518.4	35.5	5.064	0.567	259177509	76103965	181872951	259173828	97451854	39000675
2.001541535	streamcluster	518.4	35.5	5.064	0.567	260157908	79676090	190335133	260192129	99476240	40547404
2.502014850	streamcluster	518.4	36.0	5.064	0.567	258687469	82500642	197378018	258651521	100616537	41781146
2.759466024	streamcluster	518.4	35.5	5.064	0.566	158610832	43270626	104842555	158588714	57841300	22632887
0.500391386	streamcluster	518.4	35.5	5.064	0.567	259128440	80452824	192235720	259149046	100816828	40873612
1.001117623	streamcluster	518.4	35.5	5.056	0.566	259075778	74628101	178708551	259073815	96830995	38508095
1.501497550	streamcluster	518.4	35.5	5.064	0.567	261292486	76647650	183299500	261289937	98138218	39344609
2.002046961	streamcluster	518.4	35.5	5.064	0.567	259619918	79570986	190215347	259619818	99067483	40502380
2.502423242	streamcluster	518.4	36.0	5.064	0.567	260527318	83108499	198978649	260525279	101345920	42159576
2.757250616	streamcluster	518.4	35.5	5.056	0.606	157613934	43014602	104291066	157591873	57497130	22491388
0.500215654	streamcluster	614.4	35.0	5.064	0.647	307324186	92889943	222010519	307322534	117165719	47336618
1.000609592	streamcluster	614.4	35.5	5.056	0.647	307707025	88245970	211076725	307731152	113734471	45399658
1.500933321	streamcluster	614.4	35.5	5.056	0.687	306492491	90538816	216345875	306486157	114330031	46248029
2.001353927	streamcluster	614.4	35.5	5.056	0.647	308763350	95346344	227646652	308764014	117343510	48353940
2.368994672	streamcluster	614.4	36.0	5.056	0.647	249171766	71647730	172910468	249147142	92113376	37047179
0.500231644	streamcluster	614.4	35.5	5.064	0.606	306129816	92763675	221841961	306151571	116827384	47296937
1.000672875	streamcluster	614.4	35.5	5.056	0.647	304754788	87452832	209574520	304751939	112699534	45100423
1.501011031	streamcluster	614.4	35.5	5.056	0.647	308962932	91859705	219842610	308962313	115644901	46977553
2.001334135	streamcluster	614.4	35.5	5.056	0.647	307259351	94553352	226201772	307256217	116473813	48062445
2.375244535	streamcluster	614.4	35.5	5.056	0.647	254997918	73494357	177350553	254974883	94348074	37983711
0.500304926	streamcluster	614.4	35.0	5.056	0.565	304775296	92636191	221588582	304799290	116659333	47245626
1.000672302	streamcluster	614.4	35.5	5.048	0.646	307452569	87922861	210762914	307446885	113505376	45364481
1.501098689	streamcluster	614.4	35.0	5.048	0.646	308828999	92180120	220652928	308830347	115886353	47151905
2.001476377	streamcluster	614.4	35.5	5.048	0.646	306561096	94583542	226178179	306558203	116506923	48074743
2.368890087	streamcluster	614.4	35.5	5.048	0.646	249743964	71874850	173628874	249719436	92239039	37192074
0.500210289	streamcluster	710.4	35.0	5.056	0.687	356062025	105129717	251316060	356084544	133369729	53742819
1.000562977	streamcluster	710.4	35.5	5.056	0.728	358470963	102095652	244226992	358470053	131163195	52515590
1.500943529	streamcluster	710.4	35.5	5.056	0.728	358308173	106888973	255572194	358305071	133261080	54494509
2.001287779	streamcluster	710.4	35.5	5.056	0.728	365098642	110501552	265213309	365138869	136872588	56419452
2.066584380	streamcluster	710.4	35.5	5.056	0.728	61325590	14654330	35662598	61259240	20726779	7796921
0.500275915	streamcluster	710.4	35.5	5.056	0.687	357275477	105477437	251868731	357296759	134107560	53853806
1.000610425	streamcluster	710.4	35.5	5.056	0.728	355644490	100967196	241171380	355642342	129930129	51863137
1.500907487	streamcluster	710.4	35.5	5.056	0.728	356201885	105756280	252460825	356200735	132341993	53825512
2.001296217	streamcluster	710.4	35.5	5.056	0.728	363568789	109916674	263438925	363567692	136463019	56017587
2.064091831	streamcluster	710.4	35.5	5.056	0.728	62316954	14784945	35967885	62292290	20876741	7848737
0.500206279	streamcluster	710.4	35.0	5.056	0.647	357351707	105764929	252705390	357373254	134299842	54017341
1.000555841	streamcluster	710.4	35.0	5.056	0.728	357369099	101617125	242857622	357369472	130742871	52236176
1.500968791	streamcluster	710.4	35.5	5.056	0.728	357410539	106178407	253567058	357406249	132645514	54071253
2.001280227	streamcluster	710.4	35.5	5.056	0.728	369105506	110227145	264614446	369104332	137759431	56376542
2.046702426	streamcluster	710.4	35.5	5.056	0.728	43394158	10645342	25783612	43370163	14721291	5597501
0.500180966	streamcluster	921.6	35.5	5.056	0.728	459615025	130916296	313067495	459637123	166509786	67001744
1.000517143	streamcluster	921.6	36.0	5.048	0.848	462049414	129656299	310033211	462047882	164425536	66419867
1.500773787	streamcluster	921.6	36.0	5.048	0.888	460781767	138057727	330434708	460781824	168915416	70146685
1.644725638	streamcluster	921.6	36.0	5.048	0.888	158350850	40038594	96878502	158322429	54041292	20931054
0.500180861	streamcluster	921.6	35.5	5.056	0.728	463681120	131802749	315211417	463701974	167977297	67508109
1.000661832	streamcluster	921.6	35.5	5.048	0.888	463430627	130526306	311924598	463428478	165689791	66868106
1.500923112	streamcluster	921.6	36.0	5.048	0.888	462980978	137540339	329525021	462979993	169395285	70090537
1.620532608	streamcluster	921.6	35.5	5.048	0.888	136089947	35103288	84601222	136064667	46826204	18249431
0.500190497	streamcluster	921.6	36.0	5.056	0.807	461085646	130809263	313108602	461109403	166966622	67056878
1.000530216	streamcluster	921.6	36.0	5.048	0.888	460215676	129025002	308777055	460212851	164121371	66172184
1.500797954	streamcluster	921.6	36.0	5.048	0.888	461465025	137896246	330247930	461462541	169372348	70146636
1.642810705	streamcluster	921.6	36.0	5.048	0.888	154913855	39257884	95096870	154887560	53170935	20577950
0.500185132	streamcluster	1036.8	36.0	5.056	0.848	518247709	145316447	347542793	518271181	184849364	74462245
1.000456308	streamcluster	1036.8	36.5	5.048	0.969	521023784	145298862	347474113	521022032	183429803	74373284
1.474762336	streamcluster	1036.8	36.0	5.048	0.969	518781929	146081745	350551574	518752859	183418377	74810419
0.500240082	streamcluster	1036.8	36.0	5.048	0.888	522069894	145838917	348747494	522092411	185975587	74775634
1.000507768	streamcluster	1036.8	36.0	5.048	0.969	521826322	145485178	347704001	521822259	183965884	74483821
1.463621960	streamcluster	1036.8	36.5	5.048	0.969	505304215	143073252	343349430	505278285	179726166	73307334
0.500224820	streamcluster	1036.8	36.0	5.056	0.848	522228832	145821668	348371176	522250883	185876778	74674884
1.000561570	streamcluster	1036.8	36.5	5.048	0.969	520134236	144696131	345540929	520131840	182810946	73980481
1.461634524	streamcluster	1036.8	36.0	5.048	1.009	505007534	142382327	341439693	504980333	178862052	72872347
0.500208622	streamcluster	1132.8	36.5	5.048	0.888	550106702	152312165	364055382	550129822	194271602	78056915
1.000484434	streamcluster	1132.8	36.5	5.048	1.009	549429421	152694935	364809937	549427346	192262702	78041677
1.390961619	streamcluster	1132.8	36.5	5.04	1.008	457519355	127401263	305947440	457490568	160567010	65357437
0.500152579	streamcluster	1132.8	37.0	5.048	0.888	550432616	152234788	363925203	550429760	194170029	78053743
1.001089966	streamcluster	1132.8	36.5	5.048	1.009	548497763	152389232	364045387	548524093	192328529	77942747
1.400190082	streamcluster	1132.8	36.5	5.04	1.008	467004295	130473675	313376283	466973163	164106372	66945441
0.500168986	streamcluster	1132.8	36.5	5.048	0.928	552547090	152927091	364895787	552570888	195273905	78175768
1.000493548	streamcluster	1132.8	36.5	5.048	1.008	550733348	152420053	363771982	550729114	192983473	77817745
1.386919143	streamcluster	1132.8	36.5	5.04	1.008	453640057	126737458	303954218	453613052	159870081	64874100
0.500161590	streamcluster	1224.0	37.0	5.048	1.009	602428721	164285076	392086576	602453350	209514638	84024204
1.000414380	streamcluster	1224.0	37.5	5.04	1.169	606494877	168013870	400988718	606492926	210671656	85623927
1.280230528	streamcluster	1224.0	37.5	5.04	1.169	365145687	99617038	239527379	365115442	125993617	51176705
0.500167945	streamcluster	1224.0	37.0	5.048	0.969	603237539	164423118	393055635	603263808	209533723	84263998
1.000944547	streamcluster	1224.0	37.0	5.04	1.128	603214324	166667612	398514614	603207105	209155565	85167486
1.293997466	streamcluster	1224.0	37.0	5.04	1.169	383111001	104290401	250874994	383084433	131812686	53587876
0.500206279	streamcluster	1224.0	37.0	5.048	1.048	602999813	164479465	393645585	603023455	209138531	84314767
1.000582248	streamcluster	1224.0	37.0	5.04	1.169	605353269	167236948	399844785	605352289	209558790	85390312
1.306734020	streamcluster	1224.0	37.0	5.04	1.169	399670677	109271944	262877097	399640322	137589403	56116035
0.500207007	streamcluster	1428.0	38.0	5.032	1.209	702838567	185325133	443349592	702860961	236401382	95083564
1.000451203	streamcluster	1428.0	37.5	5.024	1.487	706018418	192582893	460582390	706017081	239113058	98109065
1.146822269	streamcluster	1428.0	38.0	5.024	1.527	231421243	58253700	140864978	231392542	75920813	30298564
0.500150131	streamcluster	1428.0	37.5	5.032	1.207	704005354	187316185	448155436	704031094	238376609	96066054
1.000391515	streamcluster	1428.0	38.0	5.024	1.446	701608676	192389059	459942019	701605526	238350972	97952299
1.141595760	streamcluster	1428.0	38.0	5.024	1.527	224321971	55465441	134029775	224291681	72754271	28872834
0.500150653	streamcluster	1428.0	37.5	5.032	1.288	703190185	186586308	446110839	703212926	237872297	95633540
1.000381671	streamcluster	1428.0	38.0	5.024	1.487	703376862	192953862	461192007	703376173	239539898	98201770
1.143733042	streamcluster	1428.0	38.0	5.024	1.527	224395840	55900875	134926332	224366109	73169242	29043325
0.500153778	streamcluster	1479.0	37.5	5.032	1.328	732139886	192842732	461425608	732167364	245879947	98970132
1.000383077	streamcluster	1479.0	38.0	5.024	1.567	727765221	198780627	475524233	727759925	245918057	101200022
1.109586379	streamcluster	1479.0	38.0	5.024	1.647	185159300	44931736	109107483	185129551	59769659	23569817
0.500151902	streamcluster	1479.0	38.0	5.032	1.446	730762487	192534659	460733890	730787580	245534770	98746325
1.000443599	streamcluster	1479.0	38.5	5.024	1.607	729947581	199514502	476987863	729944580	246805627	101474567
1.114078446	streamcluster	1479.0	39.0	5.024	1.647	189408484	45920496	111339304	189378853	61288549	24088135
0.500155913	streamcluster	1479.0	38.0	5.032	1.288	728770295	191674851	458451141	728797417	244792127	98329420
1.000397765	streamcluster	1479.0	38.0	5.024	1.527	729075544	199047757	475754891	729071491	246776633	101311987
1.109470387	streamcluster	1479.0	38.5	5.024	1.607	189010947	45810770	111051126	188980283	61207354	24050321
0.501686464	vips	102.0	37.0	5.072	0.243	49881586	23770793	56106652	49901863	24637499	11216551
0.501314530	vips	102.0	36.5	5.08	0.203	50259560	23871272	56425121	50277833	24842161	11278565
1.003280166	vips	102.0	36.5	5.08	0.203	49021495	13282078	31827744	49020870	18340529	6945686
0.501144943	vips	102.0	36.0	5.08	0.243	49633060	23752617	56063910	49651546	24571312	11201930
0.500707642	vips	204.0	36.0	5.072	0.324	102404253	38099610	90489131	102424090	44280987	18731834
1.001925347	vips	204.0	36.0	5.072	0.324	102083999	28492600	68187218	102145966	38562373	14835113
1.502877473	vips	204.0	36.0	5.072	0.324	101928428	29694810	70883161	101863857	39065411	15301064
2.003801787	vips	204.0	36.0	5.072	0.284	103145121	30454651	72802698	103144391	39769961	15674587
2.504764591	vips	204.0	36.0	5.072	0.324	102562827	30901720	73728494	102562544	39809658	15814032
3.005813334	vips	204.0	36.0	5.072	0.284	102709150	31014157	74062119	102707659	39868004	15874126
3.506699417	vips	204.0	36.0	5.072	0.284	102698413	31068466	74088723	102697734	39893043	15860772
4.007648159	vips	204.0	36.0	5.072	0.284	102891266	32054597	76510860	102891371	40372828	16295156
4.508626848	vips	204.0	36.0	5.072	0.284	103076799	32757380	78192895	103076722	40799062	16615023
5.009815177	vips	204.0	35.5	5.072	0.284	102193827	32575930	77654602	102236470	40456700	16491307
5.510606103	vips	204.0	36.0	5.072	0.324	103097386	33079992	79062308	103033483	40953945	16784963
6.011323902	vips	204.0	35.5	5.072	0.284	102446027	34051933	81372790	102445369	41347774	17191582
6.512082066	vips	204.0	36.0	5.072	0.324	105229392	33892224	81538084	105247097	42238846	17322006
7.013073048	vips	204.0	36.0	5.072	0.284	119652915	28925959	80440441	119658284	39505714	15785324
7.514306482	vips	204.0	36.0	5.072	0.284	105385462	35108907	108351106	105388461	36048125	15144174
7.613149787	vips	204.0	36.0	5.072	0.284	22545105	6716681	19203993	22517471	8657022	3336627
0.500890928	vips	204.0	36.0	5.072	0.324	102594550	38103613	90585414	102614059	44320459	18750866
1.002002120	vips	204.0	35.5	5.072	0.324	102361530	28629381	68588966	102360383	38641782	14913467
1.502773514	vips	204.0	35.5	5.072	0.284	102047724	29555263	70581741	102027325	38919836	15236120
2.003557356	vips	204.0	35.5	5.072	0.324	102566392	30133778	72001578	102586290	39275784	15498388
2.504348125	vips	204.0	35.5	5.072	0.284	103051448	31011195	74068372	103049373	39867465	15878398
3.005437494	vips	204.0	35.5	5.072	0.324	100994625	30298273	72244463	100994737	38903178	15478891
3.506330088	vips	204.0	36.0	5.072	0.284	102190889	30659009	73235206	102189144	39423474	15696486
4.007290027	vips	204.0	35.5	5.072	0.284	100151595	31159268	74347317	100152717	39218241	15837161
4.508248977	vips	204.0	36.0	5.072	0.284	101620815	32168573	76824001	101619135	40033144	16331393
5.009864814	vips	204.0	35.5	5.072	0.284	101729048	31872459	76037384	101728524	39834697	16169432
5.510718710	vips	204.0	35.5	5.072	0.284	102668548	32862559	78505948	102666363	40591110	16651671
6.011565313	vips	204.0	35.5	5.072	0.284	102855359	33438694	79957871	102855361	40944443	16922170
6.514082471	vips	204.0	35.5	5.072	0.324	103694672	35241231	84753749	103695501	42513722	17904900
7.015071890	vips	204.0	35.5	5.072	0.284	121376049	28579502	76410693	121379705	41662358	16165529
7.516205270	vips	204.0	35.5	5.072	0.324	104806278	34221173	97079644	104809574	32508550	14442455
7.709140328	vips	204.0	35.5	5.072	0.284	42716114	13310781	47801677	42687708	17551764	6512574
0.500674881	vips	204.0	35.5	5.072	0.324	102056937	37910881	90048330	102075835	44062137	18643885
1.001822585	vips	204.0	35.5	5.072	0.324	103010731	28876105	69095775	103011061	38923537	15008777
1.502766482	vips	204.0	35.5	5.072	0.284	101173028	29274162	69826589	101170257	38648654	15097313
2.003563397	vips	204.0	36.0	5.072	0.324	101405976	29905728	71439017	101407379	38937193	15367483
2.504537816	vips	204.0	35.5	5.072	0.284	102952289	30946592	73857679	102951025	39821735	15844579
3.005485359	vips	204.0	35.5	5.072	0.284	101875359	30563575	72896063	101874726	39393971	15635561
3.506620666	vips	204.0	35.5	5.072	0.284	103421221	31257599	74577035	103420107	39897338	15950457
4.007619825	vips	204.0	35.5	5.072	0.284	103234184	32225966	76916061	103234372	40521711	16394241
4.508594816	vips	204.0	35.5	5.072	0.284	100882103	31732533	75594798	100880499	39593462	16070089
5.009534963	vips	204.0	35.5	5.072	0.284	101597413	31874504	76048767	101595542	39884922	16195087
5.510505840	vips	204.0	35.5	5.072	0.284	103282253	33403937	79651520	103282868	40981957	16856528
6.011663596	vips	204.0	35.5	5.072	0.284	102502796	33525655	80058568	102502009	40902540	16934307
6.512542909	vips	204.0	35.5	5.072	0.324	100100821	33194362	79861594	100099709	40696427	16938936
7.013628319	vips	204.0	35.5	5.072	0.284	122622667	28882282	78707632	122627158	41720765	16261963
7.514811544	vips	204.0	35.5	5.072	0.284	104874360	34915672	100649899	104883037	33206145	14733226
7.677986744	vips	204.0	36.0	5.072	0.284	37241193	11462766	39991777	37208269	15042890	5663749
