#Run Duration (ms)	Benchmark	Run(#)	CPU Frequency (MHz)	CPU Temperature(C)	Voltage[V]	Power[W]	CPU_CYCLES	L1D_CACHE	L1I_CACHE	EXC_TAKEN	BR_MIS_PRED	BUS_CYCLES
2.156127673	fluidanimate	1	710.4	35	5.056	0.729	132765781	39896661	53781716	9354	789331	132730127
0.500290695	fluidanimate	1	710.4	35	5.064	0.687	357380059	105520722	133877034	26963	2067483	357418464
1.000715768	fluidanimate	1	710.4	35	5.056	0.728	356561122	101078999	129959599	29336	2013446	356551836
1.501035683	fluidanimate	1	710.4	35	5.056	0.728	355835060	105517164	132078671	29902	1955014	355834330
2.00146185	fluidanimate	1	710.4	35	5.056	0.728	362062592	109785930	135772784	29978	1925166	362130508
2.145165062	fluidanimate	1	710.4	35	5.056	0.728	122067233	37358731	50218670	8389	738590	121963151
0.500584253	fluidanimate	1	710.4	35	5.048	0.686	357513945	106086395	134549064	27217	2075832	357551709
1.00101517	fluidanimate	1	710.4	35.5	5.048	0.726	356740313	101207066	130016194	29464	2016204	356734512
1.501344627	fluidanimate	1	710.4	34.5	5.048	0.726	356514427	105720239	131961276	29918	1948053	356513594
2.001770856	fluidanimate	1	710.4	34.5	5.048	0.726	367301842	110031263	136901928	30626	1955468	367364681
2.135677478	fluidanimate	1	710.4	35	5.048	0.686	108599027	34168252	45717251	7235	672464	108497008
0.500194724	fluidanimate	1	921.6	35	5.056	0.768	455633926	129033639	164526491	33767	2546303	455669195
1.000582577	fluidanimate	1	921.6	35	5.056	0.889	462896006	129473570	164825570	37418	2499122	462892462
1.500854594	fluidanimate	1	921.6	35	5.048	0.888	462607369	137867664	169078599	37606	2397054	462608541
1.702714133	fluidanimate	1	921.6	35	5.048	0.888	210548017	59929166	80102410	14801	1193974	210507217
0.500243901	fluidanimate	1	921.6	35	5.048	0.726	463240480	131393776	167564081	34398	2574085	463276356
1.000564158	fluidanimate	1	921.6	35.5	5.048	0.887	462387699	129893468	165399828	37609	2481992	462387126
1.500842488	fluidanimate	1	921.6	36	5.048	0.887	463747847	138051661	170178454	37867	2409165	463742059
1.690018454	fluidanimate	1	921.6	35.5	5.04	0.887	200384327	58233389	77219844	14488	1133320	200347126
0.500245994	fluidanimate	1	921.6	35	5.056	0.808	458990182	130038465	165831784	34175	2562839	459024404
1.000546729	fluidanimate	1	921.6	35.5	5.056	0.889	461497723	129228036	164226033	37370	2484796	461496008
1.500837411	fluidanimate	1	921.6	35.5	5.056	0.889	462918041	137195260	168902576	37778	2405677	462878303
1.69516624	fluidanimate	1	921.6	35.5	5.048	0.888	203116217	58647177	77937326	14658	1151383	203115349
0.500232877	fluidanimate	1	1036.8	36	5.048	0.887	520524685	145014639	184908569	38268	2875844	520561390
1.000528359	fluidanimate	1	1036.8	35.5	5.04	0.967	519185078	144321880	182783205	41667	2759459	519185552
1.500961761	fluidanimate	1	1036.8	35.5	5.04	0.967	537204947	153233618	193201558	42938	2793746	537216711
1.536334992	fluidanimate	1	1036.8	36.5	5.04	0.967	39692336	14527583	18672738	1474	263858	39635826
0.500174238	fluidanimate	1	1036.8	35.5	5.048	0.848	523586101	146406067	186497811	38758	2859804	523624271
1.000665722	fluidanimate	1	1036.8	36	5.04	0.967	521464238	144779004	183138854	41756	2735506	521515115
1.5009309	fluidanimate	1	1036.8	36	5.04	0.967	543016276	157143436	199722758	42070	2890911	542973661
1.520716801	fluidanimate	1	1036.8	35.5	5.04	0.967	23038729	7993446	8447192	1454	85736	22984618
0.500167476	fluidanimate	1	1036.8	36	5.048	0.887	520431804	145176947	185041535	38357	2861876	520468886
1.000456411	fluidanimate	1	1036.8	36	5.04	0.967	522619538	145654897	184253985	42078	2761010	522621517
1.500733993	fluidanimate	1	1036.8	36	5.04	0.967	542171376	155461424	197514532	42648	2877463	542181354
1.528271658	fluidanimate	1	1036.8	36	5.04	0.967	31558242	11531221	13350630	1462	157620	31501496
0.50017264	fluidanimate	1	1132.8	36	5.048	0.927	553825334	152553139	194011700	40362	2965657	553865321
1.000474552	fluidanimate	1	1132.8	36	5.04	1.008	551963888	152615974	192377128	43579	2859069	551957473
1.467975886	fluidanimate	1	1132.8	36	5.04	1.048	539674950	155539568	197587615	40778	2883529	539633664
0.500163063	fluidanimate	1	1132.8	36	5.048	0.807	551987569	152667483	194534806	40399	2990148	552026170
1.000451909	fluidanimate	1	1132.8	36	5.04	1.008	553599095	153957879	194167294	44063	2874334	553596857
1.458672446	fluidanimate	1	1132.8	36	5.04	1.008	529732296	153218448	193774098	40109	2788780	529688478
0.500233124	fluidanimate	1	1132.8	36	5.048	0.848	553125323	153223979	195102802	40435	3020496	553166715
1.000523904	fluidanimate	1	1132.8	36.5	5.04	1.008	550088634	152496148	192083105	43479	2891819	550085186
1.476000562	fluidanimate	1	1132.8	36.5	5.04	1.008	550761037	159335999	200983070	41654	2877157	550715288
0.500199432	fluidanimate	1	1224	36	5.048	1.09	601191621	162973299	208208014	43570	3207409	601228401
1.000472615	fluidanimate	1	1224	36.5	5.04	1.169	603239221	165981774	208480441	47440	3064422	603241770
1.341177879	fluidanimate	1	1224	36.5	5.04	1.169	440372784	126015173	159935861	32588	2282672	440325825
0.500209907	fluidanimate	1	1224	36.5	5.048	0.928	604365710	165011742	210415689	44219	3250838	604406595
1.000467055	fluidanimate	1	1224	36.5	5.048	1.13	605054648	167019143	209809550	47896	3106762	605051521
1.337491836	fluidanimate	1	1224	36.5	5.04	1.169	431428139	123433831	156901334	31887	2251978	431382849
0.500216684	fluidanimate	1	1224	36.5	5.04	1.048	595785148	161726962	206325459	43294	3201101	595819984
1.000549309	fluidanimate	1	1224	36.5	5.032	1.167	600306938	164492770	206820117	47190	3088034	600310361
1.350343715	fluidanimate	1	1224	36.5	5.032	1.207	449614935	128761032	163081983	33415	2332033	449569074
0.500150074	fluidanimate	1	1428	36.5	5.04	1.209	700743193	185714102	236575858	50162	3619888	700782564
1.000404526	fluidanimate	1	1428	37	5.032	1.449	705449284	192748050	239498807	54412	3454142	705451852
1.186650153	fluidanimate	1	1428	36.5	5.032	1.489	284267848	77909259	101459727	19599	1474501	284218048
0.500205081	fluidanimate	1	1428	37	5.032	1.408	701122151	185778440	237224951	50207	3676504	701163396
1.000453028	fluidanimate	1	1428	37.5	5.032	1.489	704005286	192629580	239515695	54154	3481557	703977711
1.18430533	fluidanimate	1	1428	37.5	5.032	1.529	284577584	78176651	102434788	19509	1532162	284556193
0.500152742	fluidanimate	1	1428	37.5	5.04	1.209	700380463	185100106	236342607	50301	3609583	700417802
1.000403507	fluidanimate	1	1428	37	5.032	1.449	701634459	192095785	238915102	54305	3441241	701631704
1.194124075	fluidanimate	1	1428	38	5.032	1.529	288973613	78615883	102555314	19890	1488509	288931161
0.500212749	fluidanimate	1	1479	37.5	5.032	1.408	731805013	193280267	245679419	52210	3722576	731846577
1.000463676	fluidanimate	1	1479	38	5.032	1.569	723901994	196876799	243930460	55219	3492012	723908796
1.168008062	fluidanimate	1	1479	37.5	5.024	1.607	266047587	72410386	94725028	18033	1382882	265991570
0.500152493	fluidanimate	1	1479	38.5	5.032	1.29	727403192	191608632	244803628	52382	3757534	727447538
1.000398424	fluidanimate	1	1479	38	5.032	1.569	729414629	199108398	247184780	56021	3555207	729404993
1.147408561	fluidanimate	1	1479	38	5.024	1.607	238501108	64816330	85575480	16069	1259316	238458656
0.500194373	fluidanimate	1	1479	38	5.04	1.249	730291712	191464384	244198747	52144	3739012	730337372
1.000452081	fluidanimate	1	1479	37.5	5.032	1.529	732191957	201803966	249180305	56011	3560254	732191613
1.140491667	fluidanimate	1	1479	38.5	5.024	1.607	230764824	61244206	81779064	15727	1214873	230711990
0.501206229	freqmine	1	102	36.5	5.08	0.243	50202421	23939384	24798898	2726	275739	50231355
0.500703939	freqmine	1	204	36.5	5.072	0.324	102447611	38229050	44431604	7160	607449	102477041
1.001844293	freqmine	1	204	36.5	5.072	0.284	102841924	28496552	38626041	8665	655253	102840901
1.502868916	freqmine	1	204	36.5	5.072	0.284	101806608	29836641	39054014	8473	639949	101807450
2.003889893	freqmine	1	204	36	5.072	0.284	103053339	30443633	39737811	8863	640795	103051569
2.504930454	freqmine	1	204	36.5	5.072	0.284	102753665	31029450	39816842	8865	625745	102754451
3.005899763	freqmine	1	204	36.5	5.08	0.284	102891545	30901530	39796597	9069	631600	102890461
3.506758914	freqmine	1	204	36.5	5.08	0.284	103565734	31425323	40172336	9126	622246	103564471
4.007882758	freqmine	1	204	36.5	5.08	0.284	103103917	31945452	40338789	9191	609238	103103953
4.508910142	freqmine	1	204	36	5.08	0.284	102565459	32653964	40584633	9051	603078	102564364
5.009961902	freqmine	1	204	36.5	5.08	0.284	101468834	31862995	39812630	9112	594854	101469785
5.510791053	freqmine	1	204	36.5	5.08	0.325	101833492	32753790	40408033	8939	593026	101830680
6.019417282	freqmine	1	204	36.5	5.08	0.284	103851772	33985975	41558880	9049	597424	104395180
6.520289039	freqmine	1	204	36	5.08	0.284	102590877	34486519	41962756	8227	598162	102047202
7.021471114	freqmine	1	204	36.5	5.08	0.324	124389997	32885989	48479336	10356	933765	124543420
7.075162104	freqmine	1	204	36.5	5.072	0.284	12255401	3465289	4526109	1086	65560	12070140
0.500498992	freqmine	1	204	36.5	5.072	0.324	100713766	37464570	43474341	7045	597897	100713094
1.006283244	freqmine	1	204	36	5.072	0.324	103987505	28937925	39188726	8801	669284	104016538
1.507306308	freqmine	1	204	36.5	5.072	0.284	102104250	29690624	39006172	8505	644114	102104933
2.008258591	freqmine	1	204	36.5	5.072	0.324	101322473	29469876	38771998	8671	635718	101320398
2.509261968	freqmine	1	204	36	5.072	0.284	102305635	30665909	39487323	8831	625870	102274984
3.010095915	freqmine	1	204	36.5	5.072	0.324	98146418	29385219	37805772	8631	592627	98177336
3.511121325	freqmine	1	204	36.5	5.072	0.284	101631221	30481775	39224502	9029	622253	101628404
4.011962772	freqmine	1	204	36.5	5.072	0.284	102579634	31863608	40194525	9109	613941	102580633
4.512843074	freqmine	1	204	36	5.072	0.324	101385637	31654416	39807960	9055	596148	101382894
5.013997757	freqmine	1	204	36	5.072	0.284	101090430	31963191	39768966	8922	594577	101060713
5.514985041	freqmine	1	204	36	5.072	0.324	101107360	31808911	39719580	8966	597579	101135383
6.015815135	freqmine	1	204	36	5.072	0.284	102864067	33682434	41093437	8963	587837	102866511
6.516826586	freqmine	1	204	36.5	5.072	0.324	102629593	32219789	40647979	8637	613924	102628629
7.018196117	freqmine	1	204	36.5	5.072	0.284	123148540	32473342	46999656	10131	954386	123154959
7.141416948	freqmine	1	204	36.5	5.072	0.324	26647348	10238898	12574554	2031	119688	26608570
0.500701888	freqmine	1	204	36.5	5.072	0.324	102224935	37904603	44190093	7081	611084	102259216
1.004524272	freqmine	1	204	36.5	5.072	0.324	101944070	28249110	38422133	8603	656746	101908459
1.505730742	freqmine	1	204	36.5	5.072	0.284	99973584	29224886	38416720	8285	636915	100004391
2.006685924	freqmine	1	204	36	5.072	0.324	101715543	29582518	38977315	8659	635023	101712095
2.507533755	freqmine	1	204	36.5	5.072	0.284	99536601	29935825	38521868	8560	611925	99537875
3.008563132	freqmine	1	204	36.5	5.072	0.284	103021180	30814563	39778303	9012	628087	103019879
3.509589279	freqmine	1	204	36.5	5.072	0.284	102531983	30697438	39532651	9049	619390	102532605
4.01060816	freqmine	1	204	36	5.072	0.284	102573680	31924596	40297961	9011	610242	102571071
4.511679075	freqmine	1	204	36	5.072	0.324	101120334	31500210	39582560	9036	597389	101121279
5.012528545	freqmine	1	204	36.5	5.072	0.284	102397699	32232442	40353904	8982	602551	102394886
5.513624382	freqmine	1	204	36	5.072	0.324	101769784	32737841	40503299	8922	597848	101770116
6.014438876	freqmine	1	204	36	5.072	0.284	101441603	32734884	40358026	8902	586308	101439977
6.515262277	freqmine	1	204	36	5.072	0.324	102716519	32023861	40616952	8624	615585	102716390
7.016326288	freqmine	1	204	36.5	5.072	0.284	123141248	33508888	47646308	10199	915176	123148869
7.111619709	freqmine	1	204	36	5.072	0.324	21677832	7990046	10054518	1453	111545	21639652
0.500515092	freqmine	1	307.2	36.5	5.072	0.486	148170948	50331059	60914204	10876	898550	148202898
1.001266483	freqmine	1	307.2	36.5	5.072	0.405	155050127	44106633	58617068	12865	973459	155046712
1.502129431	freqmine	1	307.2	36	5.072	0.405	155359716	45788570	59294062	13204	940384	155360934
2.002845482	freqmine	1	307.2	36.5	5.072	0.405	153815276	45815187	58900167	13442	925745	153813555
2.503562095	freqmine	1	307.2	36.5	5.072	0.405	153763335	46269918	59153225	13488	913696	153751964
3.004176241	freqmine	1	307.2	36.5	5.072	0.405	153787922	48239941	60065235	13493	890262	153796071
3.504786469	freqmine	1	307.2	36	5.072	0.405	154337938	48363208	60200715	13596	891441	154336570
4.005930094	freqmine	1	307.2	36	5.072	0.405	154641039	50254205	61279437	13498	874648	154683355
4.506708586	freqmine	1	307.2	36	5.072	0.405	163272791	48664321	62920241	14035	937998	163286869
4.70958552	freqmine	1	307.2	36.5	5.072	0.405	71094984	19789601	29498815	5050	628555	71006370
0.500381266	freqmine	1	307.2	36	5.072	0.405	152426328	51171671	62079089	11228	915350	152457148
1.001172184	freqmine	1	307.2	36.5	5.072	0.405	155065573	44121591	58510520	12868	964961	155064423
1.501874275	freqmine	1	307.2	36.5	5.072	0.405	153116730	44966429	58373575	13051	931378	153115500
2.00274809	freqmine	1	307.2	36.5	5.072	0.445	154704220	45915099	59096343	13445	925128	154706296
2.503395622	freqmine	1	307.2	36	5.072	0.405	155056285	47045002	59855755	13795	915285	155053066
3.004133832	freqmine	1	307.2	36	5.072	0.405	154163621	47967798	59943964	13542	889700	154164842
3.507186507	freqmine	1	307.2	36.5	5.072	0.405	154227697	48305342	60190116	13632	893507	154359563
4.008094858	freqmine	1	307.2	36.5	5.072	0.405	155028707	50412054	61437019	13456	870680	154892795
4.508661138	freqmine	1	307.2	36.5	5.072	0.405	168137951	49437366	64366950	14359	966549	168104939
4.692718103	freqmine	1	307.2	36	5.072	0.405	63612132	18115398	26753826	4436	578814	63611719
0.500350915	freqmine	1	307.2	36	5.072	0.405	154151291	52086527	63153942	11371	918112	154181348
1.001024395	freqmine	1	307.2	36.5	5.072	0.405	153521893	43674904	57911472	12709	954256	153522568
1.501622746	freqmine	1	307.2	36	5.072	0.405	155182024	45481376	59018409	13061	932641	155180443
2.002334694	freqmine	1	307.2	36.5	5.072	0.445	155208843	46169688	59358862	13493	923613	155208515
2.503084955	freqmine	1	307.2	36.5	5.072	0.405	153826927	46380538	59152073	13515	907026	153823509
3.00396746	freqmine	1	307.2	36.5	5.072	0.405	155028516	48597622	60475246	13553	890741	155028711
3.504577431	freqmine	1	307.2	36	5.064	0.405	154478107	48148227	59998895	13570	883305	154476941
4.005286831	freqmine	1	307.2	36.5	5.072	0.405	153824643	49754965	60794068	13255	865722	153825403
4.505956209	freqmine	1	307.2	36	5.072	0.405	169096581	50551199	64951887	14423	953032	169152303
4.713516593	freqmine	1	307.2	36	5.072	0.405	71177989	19868167	29425221	5000	619335	71088274
0.500403524	freqmine	1	403.2	36.5	5.064	0.486	200601560	64683244	80249656	15201	1201235	200634368
1.000937241	freqmine	1	403.2	36	5.064	0.486	202466997	58437094	76443476	16683	1229778	202463649
1.501433142	freqmine	1	403.2	36	5.064	0.486	202433949	59563889	76660472	17259	1185995	202431643
2.001917199	freqmine	1	403.2	36	5.072	0.486	202154524	60617253	77095262	17534	1167836	202155569
2.502404691	freqmine	1	403.2	36	5.064	0.486	201061525	62586775	77939903	17535	1140245	201061111
3.002996699	freqmine	1	403.2	36	5.064	0.445	200929003	63433644	78382960	17383	1128668	200929013
3.503584591	freqmine	1	403.2	36.5	5.064	0.486	215987515	64446807	82587846	18318	1210312	215985608
3.630965567	freqmine	1	403.2	36	5.064	0.486	58672951	16568090	24898824	3871	535913	58638537
0.500309772	freqmine	1	403.2	36	5.072	0.486	201559950	64681074	80119836	15196	1193737	201593437
1.000941104	freqmine	1	403.2	36	5.064	0.486	201217466	57957272	75713987	16624	1210082	201212181
1.501532795	freqmine	1	403.2	36	5.064	0.486	201006196	59553520	76354233	17181	1179248	201008895
2.002145667	freqmine	1	403.2	36	5.064	0.446	202669781	60952047	77377893	17657	1170514	202674151
2.502729002	freqmine	1	403.2	35.5	5.072	0.486	201147951	62774715	77933337	17549	1131301	201140473
3.003382635	freqmine	1	403.2	36	5.064	0.486	203103368	64662425	79437595	17603	1138111	203103147
3.50396173	freqmine	1	403.2	36	5.064	0.486	214898768	63593165	81808502	18176	1204902	214895880
3.620150629	freqmine	1	403.2	36	5.064	0.486	56735771	16211599	24427510	3667	522579	56702750
0.500406204	freqmine	1	403.2	36	5.072	0.446	199537002	64105662	79463261	15076	1204606	199569446
1.001058025	freqmine	1	403.2	36	5.064	0.486	202697160	58364425	76252824	16786	1231022	202662371
1.501546816	freqmine	1	403.2	36	5.064	0.486	201010046	59375864	76261102	17080	1194258	201041698
2.002210596	freqmine	1	403.2	36.5	5.064	0.486	200510966	59978053	76354666	17446	1173646	200510217
2.502929116	freqmine	1	403.2	36	5.072	0.486	203061991	63418023	78633348	17758	1154572	203060514
3.003500007	freqmine	1	403.2	36	5.064	0.486	201877469	63717272	78518654	17406	1142994	201875052
3.503969536	freqmine	1	403.2	36	5.064	0.486	215713219	63449131	81849082	18307	1217998	215710821
3.607387087	freqmine	1	403.2	36	5.072	0.486	50876721	14898929	22153093	3173	497577	50846188
0.502546807	freqmine	1	518.4	36	5.064	0.567	261690229	81096612	101776671	19910	1556785	261722726
1.003176392	freqmine	1	518.4	36.5	5.064	0.567	260179537	75139964	97324146	21573	1542115	260177796
1.50361543	freqmine	1	518.4	36.5	5.064	0.567	257444994	75390311	96312457	21956	1485618	257473736
2.004023059	freqmine	1	518.4	36	5.064	0.567	259788412	79163340	98772993	22359	1458024	259758506
2.504485672	freqmine	1	518.4	36	5.064	0.567	260002549	82702888	100872430	22254	1431040	260000526
2.834078504	freqmine	1	518.4	36.5	5.064	0.567	193910617	53971966	74504329	15086	1296033	193874753
0.50032455	freqmine	1	518.4	36	5.064	0.567	257684554	79665758	100076611	19475	1537437	257717755
1.000853477	freqmine	1	518.4	36.5	5.064	0.567	262252091	75463585	97831812	21865	1539111	262250250
1.501270148	freqmine	1	518.4	36.5	5.064	0.567	260185884	76340774	97687417	22309	1499076	260183702
2.001770878	freqmine	1	518.4	36.5	5.064	0.567	259285893	79677481	99190829	22380	1451350	259284807
2.502201592	freqmine	1	518.4	36.5	5.064	0.567	261216873	83282502	101763631	22135	1432702	261221150
2.797740523	freqmine	1	518.4	37	5.064	0.607	177781950	48182357	68148222	13965	1196664	177741510
0.500347559	freqmine	1	518.4	36.5	5.064	0.567	261671499	80891975	101534662	19918	1543993	261702842
1.000883088	freqmine	1	518.4	36.5	5.064	0.567	259397739	74557701	96599193	21577	1518610	259395476
1.501526162	freqmine	1	518.4	36.5	5.064	0.567	260254826	76326802	97444049	22334	1481051	260221448
2.001990939	freqmine	1	518.4	36.5	5.064	0.567	255931777	78173664	97521036	22137	1431409	255964191
2.502405235	freqmine	1	518.4	36.5	5.064	0.567	259380684	82098791	100299475	22231	1409717	259377606
2.82616367	freqmine	1	518.4	36.5	5.064	0.607	192207864	53502341	73966287	14962	1293290	192174559
0.500309019	freqmine	1	614.4	36.5	5.064	0.607	308077342	93126914	117627201	23418	1809557	308110697
1.000726366	freqmine	1	614.4	36.5	5.064	0.647	307698392	87808828	113457065	25470	1767022	307696442
1.501174644	freqmine	1	614.4	36.5	5.064	0.687	307959274	90476532	114399283	26073	1718164	307958706
2.001624943	freqmine	1	614.4	36.5	5.064	0.648	306032976	93877975	116262604	26041	1682442	306034064
2.420166178	freqmine	1	614.4	36	5.064	0.648	280406377	80503688	107162635	22073	1737055	280366430
0.500242838	freqmine	1	614.4	36.5	5.064	0.607	307140305	93030237	117432518	23321	1807344	307176305
1.000699732	freqmine	1	614.4	36.5	5.064	0.648	306103930	87256850	112841109	25309	1765256	306097531
1.501049745	freqmine	1	614.4	37	5.064	0.648	306787396	91382224	115153176	26138	1723113	306785865
2.001421045	freqmine	1	614.4	36.5	5.056	0.647	307267866	94399919	116568486	26123	1686422	307269391
2.411519359	freqmine	1	614.4	36.5	5.064	0.648	275003914	78910397	105019546	21552	1730189	274965975
0.500227085	freqmine	1	614.4	36.5	5.064	0.607	305823214	92277500	116409270	23029	1786424	305856393
1.000713904	freqmine	1	614.4	36.5	5.064	0.648	304384637	86609320	111932913	25085	1745055	304381360
1.501178117	freqmine	1	614.4	36.5	5.064	0.648	308614941	91267534	115280673	26193	1720944	308613792
2.001538248	freqmine	1	614.4	36.5	5.056	0.687	305799527	94118722	116049882	25847	1667150	305801237
2.440610464	freqmine	1	614.4	36.5	5.064	0.648	291497861	84050585	110988884	23064	1798009	291459278
0.500219157	freqmine	1	710.4	36.5	5.064	0.648	358168219	105828923	133941838	26995	2042489	358205533
1.000583412	freqmine	1	710.4	37	5.056	0.728	357006962	101703249	130543198	29484	2003760	357001431
1.500911829	freqmine	1	710.4	36.5	5.056	0.728	358196042	106158922	132684602	30084	1935518	358196338
2.001244921	freqmine	1	710.4	36.5	5.056	0.728	359418338	109254667	134813850	29213	1905228	359415640
2.136218503	freqmine	1	710.4	36.5	5.056	0.729	105666507	26789457	39899954	7817	788538	105629104
0.50029963	freqmine	1	710.4	36	5.056	0.688	357989308	105842679	134468562	27261	2081692	358024924
1.000770402	freqmine	1	710.4	37	5.056	0.728	359522518	102239994	131791589	29851	2050731	359491472
1.50109533	freqmine	1	710.4	36.5	5.056	0.728	359876275	107469505	134363302	30532	1975739	359902276
2.001413216	freqmine	1	710.4	36.5	5.056	0.728	374153985	110750033	139593105	30852	2026861	374115980
2.090563902	freqmine	1	710.4	36.5	5.056	0.728	66112116	18151198	26713122	4451	555781	66111801
0.500284277	freqmine	1	710.4	36.5	5.056	0.728	357778534	105622114	133890504	27205	2050831	357811284
1.000722716	freqmine	1	710.4	37	5.056	0.728	356588723	101055927	129621960	29407	1989885	356589227
1.501137453	freqmine	1	710.4	36.5	5.056	0.728	358711839	106590273	132830413	30273	1941013	358712864
2.001592492	freqmine	1	710.4	37	5.056	0.728	365474480	110126843	136606083	29974	1950051	365484156
2.11585309	freqmine	1	710.4	36.5	5.056	0.728	93676342	24047084	35970312	6804	717529	93624771
0.500182788	freqmine	1	921.6	36.5	5.056	0.808	462489164	131738870	167593987	34552	2585910	462526176
1.000513598	freqmine	1	921.6	37.5	5.056	0.889	461246561	129748370	164656036	37496	2484687	461244298
1.50084346	freqmine	1	921.6	36.5	5.048	0.928	463823774	137929210	169799613	37414	2419606	463818418
1.66613164	freqmine	1	921.6	36.5	5.048	0.888	177011156	46507464	64806428	13323	1130786	176973888
0.500243554	freqmine	1	921.6	36.5	5.056	0.808	463074977	131456549	167683868	34681	2604827	463108868
1.000594403	freqmine	1	921.6	36.5	5.056	0.889	463227024	130649740	166045997	37767	2523680	463226418
1.500983938	freqmine	1	921.6	36.5	5.056	0.889	464162853	137063935	169807375	37627	2458912	464167661
1.659189681	freqmine	1	921.6	36.5	5.048	0.928	165699713	43700757	60962830	12369	1087781	165653710
0.500185695	freqmine	1	921.6	37	5.056	0.849	459710587	130340918	166599462	34256	2601999	459746691
1.000505506	freqmine	1	921.6	37	5.056	0.889	457595009	127932087	163535371	37185	2493376	457591089
1.500838224	freqmine	1	921.6	37	5.056	0.889	461042537	137133496	169082469	37235	2423703	461044463
1.678782888	freqmine	1	921.6	37	5.048	0.928	182128879	47242862	66336440	13605	1168778	182086831
0.50019226	freqmine	1	1036.8	37	5.056	0.849	520703923	145199989	184993061	38343	2861000	520816679
1.000549005	freqmine	1	1036.8	37	5.048	0.969	522169919	145605511	183827301	41749	2736863	522090030
1.500813339	freqmine	1	1036.8	37	5.048	0.969	547230993	154507830	197989062	42263	3014119	547296764
1.506041548	freqmine	1	1036.8	37	5.048	0.969	6460629	1509252	2028609	560	27405	6354256
0.500174475	freqmine	1	1036.8	36.5	5.056	0.849	521236075	145255798	185344872	38361	2876025	521272887
1.000466816	freqmine	1	1036.8	37	5.048	0.969	521790962	145264598	183957710	41810	2756617	521791566
1.50072649	freqmine	1	1036.8	36.5	5.048	0.969	545163304	153714099	197556522	42124	3036882	545157535
1.504472873	freqmine	1	1036.8	37.5	5.048	0.969	3726725	867380	1200023	233	18388	3687217
0.50017232	freqmine	1	1036.8	37	5.056	0.849	521909661	145271464	185505914	38500	2893210	521944689
1.000467613	freqmine	1	1036.8	37.5	5.048	0.969	520913718	145174283	183662388	41829	2784234	520916082
1.500726226	freqmine	1	1036.8	37.5	5.048	0.969	539862947	152178881	194985907	41866	3021168	539859041
1.502457901	freqmine	1	1036.8	37	5.048	1.009	1678137	447018	502941	122	4259	1637077
0.500227365	freqmine	1	1132.8	37	5.056	0.849	553652400	153174573	194983641	40576	2978557	553689098
1.000498949	freqmine	1	1132.8	37.5	5.048	1.009	553088670	153792617	193573990	44123	2873683	553046673
1.425672353	freqmine	1	1132.8	37	5.048	1.009	496070726	138717702	178073016	37956	2733582	496068570
0.500170434	freqmine	1	1132.8	37.5	5.056	0.849	552571532	153420953	194998775	40727	2966493	552610269
1.000516186	freqmine	1	1132.8	38	5.048	1.009	549020454	153114185	192572218	43720	2843720	549021011
1.447525678	freqmine	1	1132.8	37.5	5.048	1.009	510132873	142321937	182581857	38797	2827099	510085823
0.500230911	freqmine	1	1132.8	37.5	5.056	0.928	550767418	152193061	193887086	40498	2983384	550828159
1.000513385	freqmine	1	1132.8	37.5	5.048	1.009	553326754	153407226	193346985	44181	2860475	553300627
1.434780445	freqmine	1	1132.8	37.5	5.048	1.049	505322211	140844126	180725993	38570	2766026	505280100
0.500166027	freqmine	1	1224	37.5	5.048	1.009	604077082	164490431	209999551	44012	3229241	604119674
1.000436483	freqmine	1	1224	37.5	5.04	1.169	602893120	165561555	208680980	47285	3095089	602890463
1.322748335	freqmine	1	1224	37	5.04	1.169	416794940	114374719	148164225	31183	2310092	416747368
0.500159537	freqmine	1	1224	37	5.048	1.049	603304519	164918501	210056505	43917	3223763	603342678
1.000835235	freqmine	1	1224	37.5	5.04	1.128	606080404	167762567	210291870	47718	3087999	606194299
1.325151356	freqmine	1	1224	38	5.04	1.169	418316385	113771204	147852062	30949	2290850	418156715
0.500163002	freqmine	1	1224	37.5	5.048	1.009	602827150	164172087	209251996	43779	3196561	602866398
1.00045835	freqmine	1	1224	38	5.04	1.169	605749380	166325862	209146005	47361	3081735	605748150
1.332719249	freqmine	1	1224	38	5.04	1.169	424959156	116419452	150382121	31529	2344202	424913501
0.500153974	freqmine	1	1428	38	5.04	1.33	701215878	185608060	236332353	50189	3615424	701255407
1.000416802	freqmine	1	1428	38	5.032	1.489	706012481	193789910	240640077	54207	3461515	706012923
1.166342006	freqmine	1	1428	39	5.032	1.529	255444033	64485458	87307590	17829	1472411	255396467
0.500149536	freqmine	1	1428	38.5	5.04	1.209	702032784	184861379	235814127	50104	3624049	702073282
1.000403915	freqmine	1	1428	38	5.032	1.489	710006548	193998059	241509232	54354	3515714	710001671
1.166577144	freqmine	1	1428	39	5.032	1.529	260640381	66347949	89323065	18352	1477057	260597270
0.500149999	freqmine	1	1428	39	5.04	1.169	704864739	186388824	237485292	50633	3650729	704905869
1.00040906	freqmine	1	1428	39	5.032	1.449	703371637	192304282	239066147	54057	3469474	703372436
1.169276956	freqmine	1	1428	39	5.032	1.529	260763865	66068442	89418263	18255	1538167	260714082
0.500154478	freqmine	1	1479	38.5	5.032	1.288	729862652	191885887	244309156	51978	3726472	729907795
1.000483853	freqmine	1	1479	39	5.032	1.529	732833491	200416181	247980927	55654	3552246	732829768
